F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_60%,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_2,,,,,
F_2,,,,,
F_2,,,,,
F_1_10%,,,,,
F_1_,,,,,
F_2,,,,,
F_1_,,,,,
F_1_20%,,,,,
F_1_10%,,,,,
F_1_50%,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_10%,,,,,
F_1_60%,,,,,
F_1_,,,,,
F_3,,,,,
F_1_60%,,,,,
F_1_,,,,,
F_3,,,,,
F_1_,,,,,
F_1_60%,,,,,
F_1_40%,,,,,
F_1_40%,,,,,
F_3,,,,,
F_1_40%,,,,,
F_1_,,,,,
F_1_60%,,,,,
F_1_,,,,,
F_1_40%,,,,,
F_1_,,,,,
F_1_30%,,,,,
F_1_,,,,,
F_1_10%,,,,,
F_1_20%,,,,,
F_1_60%,,,,,
F_1_,,,,,
F_3,,,,,
F_1_10%,,,,,
F_1_,,,,,
F_1_30%,,,,,
F_1_20%,,,,,
F_1_,,,,,
F_1_20%,,,,,
F_1_30%,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_50%,,,,,
F_1_60%,,,,,
F_1_40%,,,,,
F_1_,,,,,
F_1_50%,,,,,
F_1_20%,,,,,
F_1_20%,,,,,
F_3,,,,,
F_1_40%,,,,,
F_1_50%,,,,,
F_1_,,,,,
F_1_60%,,,,,
F_1_20%,,,,,
F_1_40%,,,,,
F_3,,,,,
F_1_10%,,,,,
F_1_,,,,,
F_3,,,,,
F_1_,,,,,
F_1_20%,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_20%,,,,,
F_3,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_30%,,,,,
F_1_,,,,,
F_1_30%,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_10%,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_50%,,,,,
F_1_,,,,,
F_1_50%,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_10%,,,,,
F_2,,,,,
F_1_30%,,,,,
F_2,,,,,
F_2,,,,,
F_2,,,,,
F_2,,,,,
F_2,,,,,
F_1_10%,,,,,
F_1_50%,,,,,
F_2,,,,,
F_1_20%,,,,,
F_1_,,,,,
F_1_10%,,,,,
F_1_60%,,,,,
F_1_40%,,,,,
F_3,,,,,
F_1_40%,,,,,
F_1_10%,,,,,
F_3,,,,,
F_1_,,,,,
F_1_60%,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_30%,,,,,
F_1_10%,,,,,
F_1_10%,,,,,
F_1_10%,,,,,
F_1_60%,,,,,
F_3,,,,,
F_1_50%,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_10%,,,,,
F_1_60%,,,,,
F_1_,,,,,
F_1_60%,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_50%,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_3,,,,,
F_1_20%,,,,,
F_1_60%,,,,,
F_1_,,,,,
F_1_10%,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_3,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_50%,,,,,
F_1_30%,,,,,
F_1_40%,,,,,
F_1_,,,,,
F_3,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_10%,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_,,,,,
F_2,,,,,
F_1_10%,,,,,
F_2,,,,,
F_2,,,,,
F_1_,,,,,
F_1_20%,,,,,
F_2,,,,,
F_2,,,,,
F_2,,,,,
F_1_10%,,,,,
F_1_,,,,,
F_2,,,,,
F_3,,,,,
F_3,,,,,
F_1_,,,,,
F_3,,,,,
F_1_50%,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_50%,,,,,
F_1_60%,,,,,
F_1_40%,,,,,
F_1_20%,,,,,
F_1_40%,,,,,
F_1_20%,,,,,
F_3,,,,,
F_1_60%,,,,,
F_3,,,,,
F_1_60%,,,,,
F_1_10%,,,,,
F_3,,,,,
F_1_,,,,,
F_1_30%,,,,,
F_3,,,,,
F_1_10%,,,,,
F_1_20%,,,,,
F_1_50%,,,,,
F_1_10%,,,,,
F_3,,,,,
F_1_50%,,,,,
F_1_50%,,,,,
F_1_60%,,,,,
F_1_,,,,,
F_1_,,,,,
F_1_40%,,,,,
F_3,,,,,
